,amp,batch_size,bss_reg,cat__auto_augment__None,cat__auto_augment__original,cat__auto_augment__v0,cat__model__beit_base_patch16_384,cat__model__beit_large_patch16_512,cat__model__convnext_small_384_in22ft1k,cat__model__deit3_small_patch16_384_in21ft1k,cat__model__dla46x_c,cat__model__edgenext_small,cat__model__edgenext_x_small,cat__model__edgenext_xx_small,cat__model__mobilevit_xs,cat__model__mobilevit_xxs,cat__model__mobilevitv2_075,cat__model__swinv2_base_window12to24_192to384_22kft1k,cat__model__tf_efficientnet_b4_ns,cat__model__tf_efficientnet_b6_ns,cat__model__tf_efficientnet_b7_ns,cat__model__volo_d1_384,cat__model__volo_d3_448,cat__model__volo_d4_448,cat__model__volo_d5_448,cat__model__volo_d5_512,cat__model__xcit_nano_12_p8_384_dist,cat__model__xcit_small_12_p8_384_dist,cat__model__xcit_tiny_12_p8_384_dist,cat__model__xcit_tiny_24_p8_384_dist,cat__opt__adam,cat__opt__adamp,cat__opt__adamw,cat__opt__momentum,cat__opt__sgd,cat__opt_betas__None,"cat__opt_betas__[0.0, 0.999]","cat__opt_betas__[0.0, 0.99]","cat__opt_betas__[0.9, 0.999]","cat__opt_betas__[0.9, 0.99]",cat__sched__cosine,cat__sched__multistep,cat__sched__plateau,cat__sched__step,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,momentum,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,random_augment,smoothing,sp_reg,stoch_norm,trivial_augment,warmup_epochs,warmup_lr,weight_decay
77892494874567540,False,16,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1.0,1.0,2.0,20,0.1,0.1,0.0,,False,5e-05,4.0,0.75,0.9,10,1.0,9,3,True,0.1,0.0001,False,False,0,1e-05,0.0001
262322306134315618,False,8,0.01,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1.0,0.5,0.5,10,0.5,0.0001,0.0,0.65,False,0.01,4.0,0.0,0.9,10,1.0,8,2,False,0.1,0.1,False,False,10,0.0,0.001
29256319952499927,True,4,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1.0,4.0,0.25,90,0.1,0.0,0.4,0.65,True,0.01,8.0,1.0,0.9,10,0.8,8,2,False,0.0,0.0,False,False,0,1e-05,0.0001
390592286466055042,False,8,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,,0.5,0.0,10,0.1,0.01,0.2,0.65,False,5e-05,0.0,0.75,0.99,10,1.0,8,2,False,0.05,0.1,False,False,10,0.0,0.01
29117549268373211,True,2,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,10.0,2.0,0.25,20,0.5,0.0,0.0,0.75,False,0.005,0.4,1.0,0.9,10,0.0,8,2,False,0.1,0.0,False,True,10,1e-06,0.0001
39153919745609241,True,256,0.001,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1.0,0.0,0.25,90,0.1,0.01,0.2,0.75,True,5e-05,2.0,0.25,0.99,10,0.6,8,2,False,0.1,0.1,True,False,10,1e-05,1e-05
103196098440084137,True,4,0.1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1.0,0.5,2.0,90,0.1,0.001,0.2,0.65,False,5e-05,0.4,1.0,0.99,10,0.8,8,2,False,0.05,0.01,True,False,0,1e-06,1e-05
18343268177759453,True,32,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,10.0,1.0,0.0,90,0.1,0.1,0.2,0.75,False,0.001,0.0,0.75,0.9,2,0.8,8,2,False,0.05,0.001,False,True,10,1e-06,0.01
178067532260010003,True,64,0.0001,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,10.0,1.0,0.25,90,0.1,0.1,0.3,0.75,False,5e-05,2.0,0.5,0.9,5,0.0,8,2,False,0.1,0.01,True,False,5,1e-05,0.0
125238465280656746,False,32,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,,0.5,2.0,90,0.1,0.0001,0.2,0.75,True,5e-05,1.0,1.0,0.9,5,1.0,17,2,True,0.05,0.001,True,False,0,1e-05,0.001
204821787243005126,False,16,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,,0.0,0.0,20,0.1,0.1,0.0,,False,0.005,4.0,0.25,0.9,10,0.2,17,2,True,0.0,0.001,False,False,0,1e-05,0.01
122395877675863495,True,16,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,,0.5,1.0,20,0.5,0.0001,0.0,,False,5e-05,2.0,0.5,0.95,10,1.0,8,2,False,0.0,0.01,True,False,10,1e-06,0.1
49645423989068367,True,4,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,,2.0,0.1,90,0.1,0.0001,0.0,,False,0.0001,2.0,0.5,0.9,10,0.0,8,2,False,0.0,0.1,True,False,0,1e-05,0.1
29192240013650103,True,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.0,2.0,0.25,90,0.1,0.001,0.3,0.65,False,0.005,1.0,0.0,0.9,10,0.8,9,2,True,0.1,0.0,True,False,10,1e-06,0.0001
65046200164021192,False,8,0.0001,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,10.0,1.0,0.5,10,0.1,0.01,0.2,0.65,False,0.005,2.0,0.0,0.9,10,1.0,8,2,False,0.05,0.0,True,False,5,0.0,0.1
827058016362270,False,16,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,10.0,2.0,2.0,90,0.1,0.001,0.0,0.75,False,0.0005,0.2,1.0,0.9,10,1.0,9,2,True,0.0,0.0,True,False,10,1e-06,0.1
20735393588186408,False,32,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,,0.0,0.5,90,0.1,0.0,0.1,0.65,False,1e-05,4.0,0.0,0.9,10,0.4,8,2,False,0.0,0.001,False,False,0,1e-06,0.0001
26515478757527983,True,2,0.1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,,2.0,0.25,90,0.1,0.01,0.4,0.75,True,0.0005,0.2,0.25,0.9,10,0.4,8,2,False,0.05,0.001,True,False,10,1e-06,0.01
3291703848624758,False,8,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,,1.0,4.0,90,0.1,0.001,0.4,0.75,False,0.01,1.0,0.25,0.9,10,0.0,8,2,False,0.05,0.1,True,True,0,1e-06,0.001
15654915430533154,False,32,0.01,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,10.0,2.0,2.0,90,0.1,0.0,0.3,0.75,False,0.01,0.4,0.5,0.9,10,1.0,8,2,False,0.05,0.01,False,False,10,1e-06,0.0
42793173654020152,False,256,0.001,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,,0.0,1.0,90,0.1,0.0001,0.2,0.65,False,0.005,0.2,0.75,0.9,10,0.0,17,2,True,0.05,0.001,False,False,0,1e-05,0.01
2490144299988642,False,2,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1.0,4.0,0.0,90,0.1,0.01,0.1,0.75,True,0.005,1.0,1.0,0.9,2,0.8,8,2,False,0.1,0.0,True,False,5,1e-05,0.01
19218545369126743,True,128,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,1.0,0.5,90,0.1,0.001,0.3,0.75,False,0.0001,2.0,0.75,0.9,2,1.0,8,2,False,0.1,0.0,False,True,10,0.0,0.001
100621874662582534,False,128,0.0001,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,10.0,0.5,4.0,10,0.1,0.001,0.0,0.75,False,1e-05,2.0,0.0,0.9,10,1.0,8,2,False,0.1,0.0001,True,False,5,1e-06,0.001
119382085099135216,False,32,0.001,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,10.0,1.0,0.25,90,0.1,0.01,0.0,0.65,False,0.005,4.0,0.75,0.9,5,0.6,8,2,False,0.0,0.001,True,False,0,1e-06,1e-05
28816862023159653,True,4,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,,0.0,0.1,90,0.1,0.01,0.4,,False,1e-05,2.0,0.75,0.9,10,0.4,9,2,True,0.1,0.0,False,False,0,1e-06,0.0001
17934233088577013,True,128,0.001,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,,2.0,1.0,90,0.1,0.01,0.1,,False,0.0001,1.0,0.75,0.9,10,1.0,8,2,False,0.05,0.0,True,False,10,0.0,0.01
154766169766119225,True,4,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,10.0,0.5,0.1,10,0.5,0.0,0.1,,False,5e-05,0.0,0.0,0.9,10,0.0,8,2,False,0.1,0.0,True,False,10,1e-06,0.1
342722719281394566,False,2,0.001,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,10.0,0.0,1.0,10,0.5,0.001,0.0,,True,1e-05,0.2,0.75,0.9,10,0.2,8,2,False,0.1,0.01,False,False,5,1e-05,0.01
23301041207662414,False,64,0.01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,10.0,0.5,0.5,90,0.1,0.01,0.0,0.65,False,0.005,0.2,0.25,0.9,10,0.6,8,2,False,0.0,0.01,False,True,10,0.0,0.0
20289403419266303,True,512,0.001,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,,0.0,1.0,90,0.1,0.01,0.2,,False,0.005,0.0,0.75,0.9,10,0.6,8,2,False,0.05,0.001,False,True,0,0.0,0.0001
20323727996960185,True,16,0.0001,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,,2.0,0.25,90,0.1,0.1,0.4,0.75,False,1e-05,0.2,0.75,0.9,2,1.0,8,2,False,0.05,0.1,False,True,0,0.0,0.0001
2455145678371889,True,64,0.0001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,,2.0,0.0,90,0.1,0.001,0.4,0.75,False,5e-05,0.0,0.75,0.9,2,0.8,8,2,False,0.05,0.01,False,True,5,1e-05,0.01
68978020737724621,True,16,0.01,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1.0,0.5,0.5,90,0.1,0.0001,0.1,0.65,False,5e-05,0.0,1.0,0.9,10,0.0,8,2,False,0.1,0.001,True,False,0,0.0,0.0001
15423070070950275,True,2,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,,0.0,4.0,90,0.1,0.1,0.3,0.65,False,0.005,8.0,0.0,0.9,10,0.2,17,2,True,0.0,0.01,True,False,0,1e-06,0.0
107342739133364254,False,8,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,10.0,0.5,1.0,20,0.1,0.01,0.0,,True,5e-05,8.0,1.0,0.95,10,0.6,8,2,False,0.1,0.1,False,False,5,1e-06,0.01
33326664163114720,False,8,0.001,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1.0,1.0,4.0,90,0.1,0.001,0.3,0.65,False,0.005,4.0,1.0,0.8,10,0.4,8,2,False,0.05,0.0001,False,False,0,1e-05,0.1
11932830623203348,False,8,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,,1.0,2.0,90,0.1,0.0,0.4,0.75,False,0.001,2.0,0.0,0.9,10,0.6,8,2,False,0.05,0.0,True,False,5,1e-05,0.001
1104998836637646,False,2,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,,2.0,0.0,90,0.1,0.0001,0.1,0.75,False,0.0001,0.0,0.75,0.9,2,0.8,8,2,False,0.05,0.01,False,False,5,1e-05,0.1
22506414916175118,False,2,0.0001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,,0.0,4.0,10,0.5,0.0,0.3,0.65,True,0.0005,0.2,1.0,0.9,10,0.2,8,2,False,0.0,0.0,False,False,0,1e-05,1e-05
521107598492268,False,2,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,10.0,2.0,0.0,90,0.1,0.1,0.0,,False,0.005,4.0,1.0,0.9,10,0.0,8,2,False,0.1,0.1,False,False,0,1e-06,0.1
75008524494771017,True,128,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0,2.0,1.0,90,0.1,0.0001,0.2,0.65,False,0.0001,8.0,0.25,0.9,2,0.4,17,2,True,0.05,0.1,True,False,5,1e-06,0.01
110559667959305650,False,64,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,,1.0,0.5,20,0.1,0.001,0.4,0.65,True,0.0005,8.0,0.25,0.95,10,1.0,8,2,False,0.0,0.1,True,True,5,1e-05,0.0001
106756898929769735,True,256,0.0001,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,,0.0,1.0,90,0.1,0.01,0.3,0.65,False,0.0001,2.0,0.25,0.9,10,0.8,17,3,True,0.1,0.0,True,False,0,0.0,0.01
22111685428726459,True,2,0.0001,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1.0,0.0,2.0,10,0.5,0.001,0.1,0.65,False,0.005,0.2,0.0,0.9,10,0.6,8,2,False,0.1,0.01,False,False,0,1e-06,1e-05
26301752746655127,True,8,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1.0,0.0,0.25,90,0.1,0.0001,0.0,0.65,False,0.0005,0.2,0.5,0.9,10,0.8,8,2,False,0.0,0.01,False,True,5,1e-06,0.01
